student_id,subject_id,exam_round
BSR002938,ARAB,1
BSR002938,MATH,1
BSR002938,BIOL,1
BSR002938,ENGL,1
BSR002938,PHYS,1
BSR002938,CHEM,1
BSR002939,ISLM,1
BSR002939,MATH,1
BSR002939,ENGL,1
BSR002939,PHYS,1
BSR002939,CHEM,1
BSR002939,ARAB,1
BSR002939,BIOL,1
BSR002940,PHYS,1
BSR002940,ISLM,1
BSR002940,CHEM,1
BSR002940,ENGL,1
BSR002940,MATH,1
BSR002940,ARAB,1
BSR002940,BIOL,1
BSR002941,BIOL,1
BSR002941,MATH,1
BSR002941,ENGL,1
BSR002941,ISLM,1
BSR002941,ARAB,1
BSR002941,CHEM,1
BSR002942,CHEM,1
BSR002942,ISLM,1
BSR002942,PHYS,1
BSR002942,MATH,1
BSR002942,ENGL,1
BSR002942,BIOL,1
BSR002942,ARAB,1
BSR002943,BIOL,1
BSR002943,PHYS,1
BSR002943,ARAB,1
BSR002943,MATH,1
BSR002943,ENGL,1
BSR002943,CHEM,1
BSR002943,ISLM,1
BSR002944,ARAB,1
BSR002944,CHEM,1
BSR002944,BIOL,1
BSR002944,MATH,1
BSR002944,ENGL,1
BSR002944,ISLM,1
BSR002944,PHYS,1
BSR002945,ENGL,1
BSR002945,BIOL,1
BSR002945,ARAB,1
BSR002945,ISLM,1
BSR002945,MATH,1
BSR002945,PHYS,1
BSR002946,BIOL,1
BSR002946,MATH,1
BSR002946,ENGL,1
BSR002946,CHEM,1
BSR002946,ISLM,1
BSR002946,PHYS,1
BSR002946,ARAB,1
BSR002947,ISLM,1
BSR002947,MATH,1
BSR002947,PHYS,1
BSR002947,ARAB,1
BSR002947,BIOL,1
BSR002947,ENGL,1
BSR002947,CHEM,1
BSR002948,BIOL,1
BSR002948,ARAB,1
BSR002948,MATH,1
BSR002948,CHEM,1
BSR002948,PHYS,1
BSR002948,ISLM,1
BSR002948,ENGL,1
BSR002949,ENGL,1
BSR002949,PHYS,1
BSR002949,ARAB,1
BSR002949,MATH,1
BSR002949,BIOL,1
BSR002949,CHEM,1
BSR002949,ISLM,1
BSR002950,ARAB,1
BSR002950,ISLM,1
BSR002950,CHEM,1
BSR002950,PHYS,1
BSR002950,BIOL,1
BSR002950,ENGL,1
BSR002950,MATH,1
BSR002951,CHEM,1
BSR002951,MATH,1
BSR002951,BIOL,1
BSR002951,ENGL,1
BSR002951,ARAB,1
BSR002951,PHYS,1
BSR002951,ISLM,1
BSR002952,ENGL,1
BSR002952,MATH,1
BSR002952,CHEM,1
BSR002952,BIOL,1
BSR002952,ARAB,1
BSR002952,ISLM,1
BSR002953,ARAB,1
BSR002953,CHEM,1
BSR002953,ISLM,1
BSR002953,BIOL,1
BSR002953,PHYS,1
BSR002953,ENGL,1
BSR002953,MATH,1
BSR002954,ISLM,1
BSR002954,ENGL,1
BSR002954,PHYS,1
BSR002954,MATH,1
BSR002954,ARAB,1
BSR002954,CHEM,1
BSR002955,BIOL,1
BSR002955,CHEM,1
BSR002955,ARAB,1
BSR002955,ENGL,1
BSR002955,ISLM,1
BSR002955,MATH,1
BSR002956,ENGL,1
BSR002956,BIOL,1
BSR002956,PHYS,1
BSR002956,CHEM,1
BSR002956,ISLM,1
BSR002956,ARAB,1
BSR002956,MATH,1
BSR002957,ISLM,1
BSR002957,ARAB,1
BSR002957,ENGL,1
BSR002957,PHYS,1
BSR002957,BIOL,1
BSR002957,CHEM,1
BSR002957,MATH,1
BSR002958,CHEM,1
BSR002958,MATH,1
BSR002958,ARAB,1
BSR002958,BIOL,1
BSR002958,PHYS,1
BSR002958,ISLM,1
BSR002958,ENGL,1
BSR002959,PHYS,1
BSR002959,ARAB,1
BSR002959,ISLM,1
BSR002959,ENGL,1
BSR002959,CHEM,1
BSR002959,MATH,1
BSR002959,BIOL,1
BSR002960,PHYS,1
BSR002960,ARAB,1
BSR002960,CHEM,1
BSR002960,ISLM,1
BSR002960,BIOL,1
BSR002960,MATH,1
BSR002960,ENGL,1
BSR002961,ISLM,1
BSR002961,ARAB,1
BSR002961,MATH,1
BSR002961,BIOL,1
BSR002961,PHYS,1
BSR002961,ENGL,1
BSR002961,CHEM,1
BSR002962,PHYS,1
BSR002962,ENGL,1
BSR002962,ISLM,1
BSR002962,MATH,1
BSR002962,ARAB,1
BSR002962,BIOL,1
BSR002963,MATH,1
BSR002963,ISLM,1
BSR002963,ARAB,1
BSR002963,CHEM,1
BSR002963,PHYS,1
BSR002963,BIOL,1
BSR002963,ENGL,1
BSR002964,ARAB,1
BSR002964,MATH,1
BSR002964,ENGL,1
BSR002964,CHEM,1
BSR002964,ISLM,1
BSR002964,PHYS,1
BSR002964,BIOL,1
BSR002965,BIOL,1
BSR002965,ISLM,1
BSR002965,PHYS,1
BSR002965,MATH,1
BSR002965,CHEM,1
BSR002965,ARAB,1
BSR002965,ENGL,1
BSR002966,ISLM,1
BSR002966,MATH,1
BSR002966,BIOL,1
BSR002966,ARAB,1
BSR002966,PHYS,1
BSR002966,CHEM,1
BSR002966,ENGL,1
BSR002967,PHYS,1
BSR002967,MATH,1
BSR002967,ARAB,1
BSR002967,BIOL,1
BSR002967,CHEM,1
BSR002967,ISLM,1
BSR002967,ENGL,1
BSR002968,CHEM,1
BSR002968,ENGL,1
BSR002968,PHYS,1
BSR002968,BIOL,1
BSR002968,MATH,1
BSR002968,ARAB,1
BSR002968,ISLM,1
BSR002969,ENGL,1
BSR002969,ISLM,1
BSR002969,ARAB,1
BSR002969,MATH,1
BSR002969,PHYS,1
BSR002969,BIOL,1
BSR002969,CHEM,1
BSR002970,PHYS,1
BSR002970,CHEM,1
BSR002970,ARAB,1
BSR002970,ENGL,1
BSR002970,ISLM,1
BSR002970,MATH,1
BSR002970,BIOL,1
BSR002971,ENGL,1
BSR002971,ISLM,1
BSR002971,PHYS,1
BSR002971,MATH,1
BSR002971,ARAB,1
BSR002971,CHEM,1
BSR002971,BIOL,1
BSR002972,ENGL,1
BSR002972,BIOL,1
BSR002972,ARAB,1
BSR002972,MATH,1
BSR002972,CHEM,1
BSR002972,PHYS,1
BSR002972,ISLM,1
BSR002973,ISLM,1
BSR002973,PHYS,1
BSR002973,CHEM,1
BSR002973,MATH,1
BSR002973,BIOL,1
BSR002973,ENGL,1
BSR002973,ARAB,1
BSR002974,ARAB,1
BSR002974,ENGL,1
BSR002974,ISLM,1
BSR002974,BIOL,1
BSR002974,CHEM,1
BSR002974,PHYS,1
BSR002974,MATH,1
BSR002975,ARAB,1
BSR002975,ISLM,1
BSR002975,MATH,1
BSR002975,PHYS,1
BSR002975,CHEM,1
BSR002975,BIOL,1
BSR002976,ARAB,1
BSR002976,ENGL,1
BSR002976,PHYS,1
BSR002976,BIOL,1
BSR002976,MATH,1
BSR002976,CHEM,1
BSR002976,ISLM,1
BSR002977,MATH,1
BSR002977,PHYS,1
BSR002977,BIOL,1
BSR002977,CHEM,1
BSR002977,ARAB,1
BSR002977,ISLM,1
BSR002977,ENGL,1
BSR002978,PHYS,1
BSR002978,BIOL,1
BSR002978,ARAB,1
BSR002978,ENGL,1
BSR002978,CHEM,1
BSR002978,MATH,1
BSR002979,PHYS,1
BSR002979,ENGL,1
BSR002979,CHEM,1
BSR002979,BIOL,1
BSR002979,MATH,1
BSR002979,ARAB,1
BSR002979,ISLM,1
BSR002980,ENGL,1
BSR002980,ARAB,1
BSR002980,CHEM,1
BSR002980,PHYS,1
BSR002980,MATH,1
BSR002980,ISLM,1
BSR002980,BIOL,1
BSR002981,MATH,1
BSR002981,PHYS,1
BSR002981,ENGL,1
BSR002981,BIOL,1
BSR002981,ISLM,1
BSR002981,ARAB,1
BSR002981,CHEM,1
BSR002982,PHYS,1
BSR002982,ARAB,1
BSR002982,CHEM,1
BSR002982,ISLM,1
BSR002982,MATH,1
BSR002982,BIOL,1
BSR002982,ENGL,1
BSR002983,PHYS,1
BSR002983,MATH,1
BSR002983,CHEM,1
BSR002983,ENGL,1
BSR002983,ARAB,1
BSR002983,BIOL,1
BSR002983,ISLM,1
BSR002984,CHEM,1
BSR002984,ISLM,1
BSR002984,MATH,1
BSR002984,ARAB,1
BSR002984,BIOL,1
BSR002984,PHYS,1
BSR002984,ENGL,1
BSR002985,ISLM,1
BSR002985,ARAB,1
BSR002985,ENGL,1
BSR002985,PHYS,1
BSR002985,BIOL,1
BSR002985,MATH,1
BSR002986,CHEM,1
BSR002986,PHYS,1
BSR002986,BIOL,1
BSR002986,ENGL,1
BSR002986,ISLM,1
BSR002986,MATH,1
BSR002986,ARAB,1
BSR002987,MATH,1
BSR002987,ISLM,1
BSR002987,BIOL,1
BSR002987,ARAB,1
BSR002987,CHEM,1
BSR002987,PHYS,1
BSR002987,ENGL,1
BSR002988,MATH,1
BSR002988,BIOL,1
BSR002988,ENGL,1
BSR002988,PHYS,1
BSR002988,CHEM,1
BSR002988,ISLM,1
BSR002988,ARAB,1
BSR002989,ISLM,1
BSR002989,CHEM,1
BSR002989,ARAB,1
BSR002989,BIOL,1
BSR002989,MATH,1
BSR002989,PHYS,1
BSR002990,CHEM,1
BSR002990,MATH,1
BSR002990,BIOL,1
BSR002990,ARAB,1
BSR002990,PHYS,1
BSR002990,ISLM,1
BSR002990,ENGL,1
BSR002991,CHEM,1
BSR002991,ARAB,1
BSR002991,MATH,1
BSR002991,ENGL,1
BSR002991,ISLM,1
BSR002991,BIOL,1
BSR002991,PHYS,1
BSR002992,PHYS,1
BSR002992,CHEM,1
BSR002992,ENGL,1
BSR002992,ISLM,1
BSR002992,ARAB,1
BSR002992,MATH,1
BSR002993,MATH,1
BSR002993,PHYS,1
BSR002993,ENGL,1
BSR002993,ISLM,1
BSR002993,BIOL,1
BSR002993,CHEM,1
BSR002993,ARAB,1
BSR002994,ISLM,1
BSR002994,ENGL,1
BSR002994,ARAB,1
BSR002994,MATH,1
BSR002994,PHYS,1
BSR002994,BIOL,1
BSR002994,CHEM,1
BSR002995,ISLM,1
BSR002995,ENGL,1
BSR002995,MATH,1
BSR002995,CHEM,1
BSR002995,BIOL,1
BSR002995,PHYS,1
BSR002995,ARAB,1
BSR002996,ARAB,1
BSR002996,CHEM,1
BSR002996,MATH,1
BSR002996,PHYS,1
BSR002996,ISLM,1
BSR002996,ENGL,1
BSR002996,BIOL,1
BSR002997,ISLM,1
BSR002997,BIOL,1
BSR002997,ARAB,1
BSR002997,PHYS,1
BSR002997,CHEM,1
BSR002997,ENGL,1
BSR002997,MATH,1
BSR002998,ISLM,1
BSR002998,MATH,1
BSR002998,PHYS,1
BSR002998,ARAB,1
BSR002998,ENGL,1
BSR002998,CHEM,1
BSR002998,BIOL,1
BSR002999,MATH,1
BSR002999,BIOL,1
BSR002999,ISLM,1
BSR002999,PHYS,1
BSR002999,CHEM,1
BSR002999,ENGL,1
BSR002999,ARAB,1
BSR003000,BIOL,1
BSR003000,ENGL,1
BSR003000,ISLM,1
BSR003000,ARAB,1
BSR003000,PHYS,1
BSR003000,CHEM,1
BSR003000,MATH,1
BSR003001,ISLM,1
BSR003001,PHYS,1
BSR003001,BIOL,1
BSR003001,MATH,1
BSR003001,ENGL,1
BSR003001,CHEM,1
BSR003001,ARAB,1
BSR003002,MATH,1
BSR003002,CHEM,1
BSR003002,PHYS,1
BSR003002,ISLM,1
BSR003002,ARAB,1
BSR003002,BIOL,1
BSR003002,ENGL,1
BSR003003,BIOL,1
BSR003003,PHYS,1
BSR003003,ENGL,1
BSR003003,CHEM,1
BSR003003,ARAB,1
BSR003003,MATH,1
BSR003003,ISLM,1
BSR003004,MATH,1
BSR003004,PHYS,1
BSR003004,ISLM,1
BSR003004,ENGL,1
BSR003004,BIOL,1
BSR003004,ARAB,1
BSR003004,CHEM,1
BSR003005,ARAB,1
BSR003005,CHEM,1
BSR003005,BIOL,1
BSR003005,ENGL,1
BSR003005,ISLM,1
BSR003005,PHYS,1
BSR003005,MATH,1
BSR003006,PHYS,1
BSR003006,ISLM,1
BSR003006,CHEM,1
BSR003006,BIOL,1
BSR003006,ARAB,1
BSR003006,ENGL,1
BSR003006,MATH,1
BSR003007,CHEM,1
BSR003007,ISLM,1
BSR003007,MATH,1
BSR003007,BIOL,1
BSR003007,ARAB,1
BSR003007,ENGL,1
BSR003007,PHYS,1
BSR003008,MATH,1
BSR003008,ARAB,1
BSR003008,ENGL,1
BSR003008,ISLM,1
BSR003008,PHYS,1
BSR003008,BIOL,1
BSR003008,CHEM,1
BSR003009,ENGL,1
BSR003009,PHYS,1
BSR003009,ARAB,1
BSR003009,BIOL,1
BSR003009,ISLM,1
BSR003009,CHEM,1
BSR003009,MATH,1
BSR003010,MATH,1
BSR003010,BIOL,1
BSR003010,ARAB,1
BSR003010,ENGL,1
BSR003010,ISLM,1
BSR003010,PHYS,1
BSR003010,CHEM,1
BSR003011,PHYS,1
BSR003011,BIOL,1
BSR003011,ENGL,1
BSR003011,MATH,1
BSR003011,ARAB,1
BSR003011,ISLM,1
BSR003011,CHEM,1
BSR003012,ENGL,1
BSR003012,PHYS,1
BSR003012,MATH,1
BSR003012,ARAB,1
BSR003012,CHEM,1
BSR003012,BIOL,1
BSR003012,ISLM,1
BSR003013,BIOL,1
BSR003013,ARAB,1
BSR003013,MATH,1
BSR003013,CHEM,1
BSR003013,ISLM,1
BSR003013,ENGL,1
BSR003014,ARAB,1
BSR003014,ISLM,1
BSR003014,ENGL,1
BSR003014,MATH,1
BSR003014,CHEM,1
BSR003014,PHYS,1
BSR003014,BIOL,1
BSR003015,MATH,1
BSR003015,ISLM,1
BSR003015,CHEM,1
BSR003015,PHYS,1
BSR003015,BIOL,1
BSR003015,ARAB,1
BSR003015,ENGL,1
BSR003016,BIOL,1
BSR003016,ARAB,1
BSR003016,ISLM,1
BSR003016,MATH,1
BSR003016,PHYS,1
BSR003016,CHEM,1
BSR003016,ENGL,1
BSR003017,MATH,1
BSR003017,ARAB,1
BSR003017,ENGL,1
BSR003017,PHYS,1
BSR003017,CHEM,1
BSR003017,BIOL,1
BSR003017,ISLM,1
BSR003018,MATH,1
BSR003018,ISLM,1
BSR003018,PHYS,1
BSR003018,CHEM,1
BSR003018,ARAB,1
BSR003018,BIOL,1
BSR003018,ENGL,1
BSR003019,ISLM,1
BSR003019,MATH,1
BSR003019,ENGL,1
BSR003019,ARAB,1
BSR003019,CHEM,1
BSR003019,BIOL,1
BSR003019,PHYS,1
BSR003020,ISLM,1
BSR003020,ENGL,1
BSR003020,ARAB,1
BSR003020,BIOL,1
BSR003020,PHYS,1
BSR003020,MATH,1
BSR003020,CHEM,1
BSR003021,BIOL,1
BSR003021,PHYS,1
BSR003021,CHEM,1
BSR003021,ENGL,1
BSR003021,MATH,1
BSR003021,ISLM,1
BSR003021,ARAB,1
BSR003022,PHYS,1
BSR003022,ENGL,1
BSR003022,BIOL,1
BSR003022,ARAB,1
BSR003022,MATH,1
BSR003022,ISLM,1
BSR003022,CHEM,1
BSR003023,ARAB,1
BSR003023,CHEM,1
BSR003023,ISLM,1
BSR003023,BIOL,1
BSR003023,PHYS,1
BSR003023,ENGL,1
BSR003023,MATH,1
BSR003024,ENGL,1
BSR003024,ISLM,1
BSR003024,BIOL,1
BSR003024,ARAB,1
BSR003024,CHEM,1
BSR003024,PHYS,1
BSR003024,MATH,1
BSR003025,CHEM,1
BSR003025,ARAB,1
BSR003025,BIOL,1
BSR003025,PHYS,1
BSR003025,ISLM,1
BSR003025,ENGL,1
BSR003025,MATH,1
BSR003026,MATH,1
BSR003026,BIOL,1
BSR003026,CHEM,1
BSR003026,ENGL,1
BSR003026,ISLM,1
BSR003026,ARAB,1
BSR003026,PHYS,1
BSR003027,BIOL,1
BSR003027,MATH,1
BSR003027,ARAB,1
BSR003027,PHYS,1
BSR003027,CHEM,1
BSR003027,ENGL,1
BSR003028,PHYS,1
BSR003028,CHEM,1
BSR003028,ENGL,1
BSR003028,ISLM,1
BSR003028,BIOL,1
BSR003028,ARAB,1
BSR003029,ENGL,1
BSR003029,ARAB,1
BSR003029,ISLM,1
BSR003029,MATH,1
BSR003029,CHEM,1
BSR003029,PHYS,1
BSR003029,BIOL,1
BSR003030,ARAB,1
BSR003030,PHYS,1
BSR003030,MATH,1
BSR003030,ENGL,1
BSR003030,BIOL,1
BSR003030,CHEM,1
BSR003030,ISLM,1
BSR003031,CHEM,1
BSR003031,PHYS,1
BSR003031,MATH,1
BSR003031,BIOL,1
BSR003031,ENGL,1
BSR003031,ARAB,1
BSR003031,ISLM,1
BSR003032,ARAB,1
BSR003032,PHYS,1
BSR003032,BIOL,1
BSR003032,MATH,1
BSR003032,ISLM,1
BSR003032,CHEM,1
BSR003032,ENGL,1
BSR003033,MATH,1
BSR003033,CHEM,1
BSR003033,PHYS,1
BSR003033,ARAB,1
BSR003033,BIOL,1
BSR003033,ISLM,1
BSR003033,ENGL,1
BSR003034,BIOL,1
BSR003034,CHEM,1
BSR003034,ISLM,1
BSR003034,MATH,1
BSR003034,PHYS,1
BSR003034,ARAB,1
BSR003034,ENGL,1
BSR003035,ARAB,1
BSR003035,MATH,1
BSR003035,ENGL,1
BSR003035,BIOL,1
BSR003035,CHEM,1
BSR003035,ISLM,1
BSR003035,PHYS,1
BSR003036,ISLM,1
BSR003036,PHYS,1
BSR003036,ENGL,1
BSR003036,BIOL,1
BSR003036,ARAB,1
BSR003036,MATH,1
BSR003036,CHEM,1
BSR003037,BIOL,1
BSR003037,CHEM,1
BSR003037,PHYS,1
BSR003037,ARAB,1
BSR003037,MATH,1
BSR003037,ISLM,1
BSR003038,PHYS,1
BSR003038,CHEM,1
BSR003038,ARAB,1
BSR003038,MATH,1
BSR003038,ENGL,1
BSR003038,ISLM,1
BSR003038,BIOL,1
BSR003039,CHEM,1
BSR003039,PHYS,1
BSR003039,ISLM,1
BSR003039,BIOL,1
BSR003039,ENGL,1
BSR003039,MATH,1
BSR003039,ARAB,1
BSR003040,BIOL,1
BSR003040,ARAB,1
BSR003040,ENGL,1
BSR003040,CHEM,1
BSR003040,MATH,1
BSR003040,PHYS,1
BSR003040,ISLM,1
BSR003041,MATH,1
BSR003041,CHEM,1
BSR003041,BIOL,1
BSR003041,PHYS,1
BSR003041,ARAB,1
BSR003041,ISLM,1
BSR003041,ENGL,1
BSR003042,CHEM,1
BSR003042,ISLM,1
BSR003042,BIOL,1
BSR003042,MATH,1
BSR003042,PHYS,1
BSR003042,ARAB,1
BSR003042,ENGL,1
BSR003043,ENGL,1
BSR003043,MATH,1
BSR003043,CHEM,1
BSR003043,PHYS,1
BSR003043,ISLM,1
BSR003043,BIOL,1
BSR003043,ARAB,1
BSR003044,MATH,1
BSR003044,ENGL,1
BSR003044,PHYS,1
BSR003044,ISLM,1
BSR003044,ARAB,1
BSR003044,BIOL,1
BSR003044,CHEM,1
BSR003045,ISLM,1
BSR003045,CHEM,1
BSR003045,BIOL,1
BSR003045,PHYS,1
BSR003045,MATH,1
BSR003045,ARAB,1
BSR003045,ENGL,1
BSR003046,PHYS,1
BSR003046,ISLM,1
BSR003046,ENGL,1
BSR003046,ARAB,1
BSR003046,CHEM,1
BSR003046,BIOL,1
BSR003046,MATH,1
BSR003047,MATH,1
BSR003047,ARAB,1
BSR003047,ISLM,1
BSR003047,BIOL,1
BSR003047,CHEM,1
BSR003047,ENGL,1
BSR003047,PHYS,1
BSR003048,ARAB,1
BSR003048,BIOL,1
BSR003048,MATH,1
BSR003048,CHEM,1
BSR003048,PHYS,1
BSR003048,ENGL,1
BSR003048,ISLM,1
BSR003049,PHYS,1
BSR003049,BIOL,1
BSR003049,CHEM,1
BSR003049,ARAB,1
BSR003049,MATH,1
BSR003049,ISLM,1
BSR003049,ENGL,1
BSR003050,MATH,1
BSR003050,PHYS,1
BSR003050,ARAB,1
BSR003050,ISLM,1
BSR003050,CHEM,1
BSR003050,ENGL,1
BSR003050,BIOL,1
BSR003051,BIOL,1
BSR003051,MATH,1
BSR003051,ARAB,1
BSR003051,ISLM,1
BSR003051,PHYS,1
BSR003051,ENGL,1
BSR003051,CHEM,1
BSR003052,ENGL,1
BSR003052,MATH,1
BSR003052,ARAB,1
BSR003052,CHEM,1
BSR003052,ISLM,1
BSR003052,PHYS,1
BSR003052,BIOL,1
BSR003053,ARAB,1
BSR003053,ENGL,1
BSR003053,BIOL,1
BSR003053,CHEM,1
BSR003053,MATH,1
BSR003053,ISLM,1
BSR003054,MATH,1
BSR003054,CHEM,1
BSR003054,PHYS,1
BSR003054,BIOL,1
BSR003054,ISLM,1
BSR003054,ENGL,1
BSR003055,PHYS,1
BSR003055,ENGL,1
BSR003055,MATH,1
BSR003055,ISLM,1
BSR003055,ARAB,1
BSR003055,CHEM,1
BSR003055,BIOL,1
BSR003056,MATH,1
BSR003056,ISLM,1
BSR003056,ENGL,1
BSR003056,PHYS,1
BSR003056,ARAB,1
BSR003056,BIOL,1
BSR003056,CHEM,1
BSR003057,ARAB,1
BSR003057,CHEM,1
BSR003057,PHYS,1
BSR003057,BIOL,1
BSR003057,ISLM,1
BSR003057,ENGL,1
BSR003057,MATH,1
BSR003058,ISLM,1
BSR003058,MATH,1
BSR003058,BIOL,1
BSR003058,ENGL,1
BSR003058,CHEM,1
BSR003058,PHYS,1
BSR003058,ARAB,1
BSR003059,BIOL,1
BSR003059,CHEM,1
BSR003059,ENGL,1
BSR003059,MATH,1
BSR003059,ISLM,1
BSR003059,PHYS,1
BSR003059,ARAB,1
BSR003060,MATH,1
BSR003060,ISLM,1
BSR003060,CHEM,1
BSR003060,ARAB,1
BSR003060,PHYS,1
BSR003060,ENGL,1
BSR003060,BIOL,1
BSR003061,CHEM,1
BSR003061,PHYS,1
BSR003061,ISLM,1
BSR003061,MATH,1
BSR003061,ENGL,1
BSR003061,BIOL,1
BSR003061,ARAB,1
BSR003062,MATH,1
BSR003062,ISLM,1
BSR003062,ENGL,1
BSR003062,ARAB,1
BSR003062,PHYS,1
BSR003062,CHEM,1
BSR003062,BIOL,1
BSR003063,ARAB,1
BSR003063,ISLM,1
BSR003063,MATH,1
BSR003063,CHEM,1
BSR003063,ENGL,1
BSR003063,BIOL,1
BSR003063,PHYS,1
BSR003064,ARAB,1
BSR003064,MATH,1
BSR003064,CHEM,1
BSR003064,BIOL,1
BSR003064,PHYS,1
BSR003064,ISLM,1
BSR003065,BIOL,1
BSR003065,CHEM,1
BSR003065,PHYS,1
BSR003065,ARAB,1
BSR003065,MATH,1
BSR003065,ISLM,1
BSR003065,ENGL,1
BSR003066,BIOL,1
BSR003066,CHEM,1
BSR003066,PHYS,1
BSR003066,ISLM,1
BSR003066,MATH,1
BSR003066,ENGL,1
BSR003066,ARAB,1
BSR003067,ISLM,1
BSR003067,BIOL,1
BSR003067,PHYS,1
BSR003067,MATH,1
BSR003067,CHEM,1
BSR003067,ARAB,1
BSR003067,ENGL,1
BSR003068,ISLM,1
BSR003068,ENGL,1
BSR003068,ARAB,1
BSR003068,BIOL,1
BSR003068,MATH,1
BSR003068,PHYS,1
BSR003068,CHEM,1
BSR003069,ENGL,1
BSR003069,ISLM,1
BSR003069,PHYS,1
BSR003069,MATH,1
BSR003069,CHEM,1
BSR003069,BIOL,1
BSR003070,ARAB,1
BSR003070,BIOL,1
BSR003070,ENGL,1
BSR003070,MATH,1
BSR003070,PHYS,1
BSR003070,CHEM,1
BSR003070,ISLM,1
BSR003071,BIOL,1
BSR003071,PHYS,1
BSR003071,ISLM,1
BSR003071,MATH,1
BSR003071,ENGL,1
BSR003071,CHEM,1
BSR003072,BIOL,1
BSR003072,CHEM,1
BSR003072,MATH,1
BSR003072,ISLM,1
BSR003072,ARAB,1
BSR003072,ENGL,1
BSR003072,PHYS,1
BSR003073,MATH,1
BSR003073,PHYS,1
BSR003073,ENGL,1
BSR003073,CHEM,1
BSR003073,BIOL,1
BSR003073,ARAB,1
BSR003073,ISLM,1
BSR003074,MATH,1
BSR003074,ISLM,1
BSR003074,ARAB,1
BSR003074,PHYS,1
BSR003074,BIOL,1
BSR003074,ENGL,1
BSR003074,CHEM,1
BSR003075,MATH,1
BSR003075,BIOL,1
BSR003075,CHEM,1
BSR003075,PHYS,1
BSR003075,ISLM,1
BSR003075,ENGL,1
BSR003075,ARAB,1
BSR003076,ENGL,1
BSR003076,ISLM,1
BSR003076,CHEM,1
BSR003076,ARAB,1
BSR003076,BIOL,1
BSR003076,PHYS,1
BSR003076,MATH,1
BSR003077,CHEM,1
BSR003077,ISLM,1
BSR003077,ARAB,1
BSR003077,BIOL,1
BSR003077,ENGL,1
BSR003077,MATH,1
BSR003077,PHYS,1
BSR003078,MATH,1
BSR003078,CHEM,1
BSR003078,ENGL,1
BSR003078,PHYS,1
BSR003078,BIOL,1
BSR003078,ARAB,1
BSR003078,ISLM,1
BSR003079,MATH,1
BSR003079,ENGL,1
BSR003079,ISLM,1
BSR003079,ARAB,1
BSR003079,BIOL,1
BSR003079,CHEM,1
BSR003079,PHYS,1
BSR003080,MATH,1
BSR003080,ISLM,1
BSR003080,BIOL,1
BSR003080,PHYS,1
BSR003080,CHEM,1
BSR003080,ARAB,1
BSR003080,ENGL,1
BSR003081,ISLM,1
BSR003081,ENGL,1
BSR003081,ARAB,1
BSR003081,PHYS,1
BSR003081,BIOL,1
BSR003081,CHEM,1
BSR003081,MATH,1
BSR003082,ARAB,1
BSR003082,ENGL,1
BSR003082,CHEM,1
BSR003082,MATH,1
BSR003082,ISLM,1
BSR003082,PHYS,1
BSR003083,MATH,1
BSR003083,ARAB,1
BSR003083,PHYS,1
BSR003083,ENGL,1
BSR003083,ISLM,1
BSR003083,CHEM,1
BSR003083,BIOL,1
BSR003084,CHEM,1
BSR003084,PHYS,1
BSR003084,ENGL,1
BSR003084,BIOL,1
BSR003084,ARAB,1
BSR003084,ISLM,1
BSR003085,PHYS,1
BSR003085,MATH,1
BSR003085,ENGL,1
BSR003085,ARAB,1
BSR003085,BIOL,1
BSR003085,ISLM,1
BSR003085,CHEM,1
BSR003086,BIOL,1
BSR003086,CHEM,1
BSR003086,MATH,1
BSR003086,ENGL,1
BSR003086,ARAB,1
BSR003086,ISLM,1
BSR003086,PHYS,1
BSR003087,BIOL,1
BSR003087,CHEM,1
BSR003087,MATH,1
BSR003087,ISLM,1
BSR003087,PHYS,1
BSR003087,ARAB,1
BSR003087,ENGL,1
BSR003088,PHYS,1
BSR003088,ENGL,1
BSR003088,MATH,1
BSR003088,ISLM,1
BSR003088,CHEM,1
BSR003088,BIOL,1
BSR003088,ARAB,1
BSR003089,ISLM,1
BSR003089,ENGL,1
BSR003089,PHYS,1
BSR003089,BIOL,1
BSR003089,CHEM,1
BSR003089,ARAB,1
BSR003089,MATH,1
BSR003090,ISLM,1
BSR003090,BIOL,1
BSR003090,PHYS,1
BSR003090,CHEM,1
BSR003090,ENGL,1
BSR003090,MATH,1
BSR003090,ARAB,1
BSR003091,PHYS,1
BSR003091,CHEM,1
BSR003091,ARAB,1
BSR003091,ENGL,1
BSR003091,BIOL,1
BSR003091,MATH,1
BSR003092,CHEM,1
BSR003092,ISLM,1
BSR003092,ARAB,1
BSR003092,PHYS,1
BSR003092,MATH,1
BSR003092,ENGL,1
BSR003092,BIOL,1
BSR003093,CHEM,1
BSR003093,BIOL,1
BSR003093,PHYS,1
BSR003093,ISLM,1
BSR003093,MATH,1
BSR003093,ARAB,1
BSR003093,ENGL,1
BSR003094,BIOL,1
BSR003094,PHYS,1
BSR003094,ARAB,1
BSR003094,ISLM,1
BSR003094,ENGL,1
BSR003094,CHEM,1
BSR003094,MATH,1
BSR003095,CHEM,1
BSR003095,ARAB,1
BSR003095,PHYS,1
BSR003095,MATH,1
BSR003095,BIOL,1
BSR003095,ENGL,1
BSR003095,ISLM,1
BSR003096,BIOL,1
BSR003096,PHYS,1
BSR003096,CHEM,1
BSR003096,ISLM,1
BSR003096,MATH,1
